"ProvincialSeedlotsID","ExperimentalClimate","HtFinalS01_mm","HeightFinalS02_mm","FinalStemDiamS02_mm","MaxGthRate_mm_Day","FinalShootWeightS02_g","FinalRootWeightS02_g","TotalWeight","RootShoot_Ratio","BudSet","BudBreakS02_day","LinearGthS02_Days","Gth5pctS02_Day","Gth95pctS02_Day","Gth5.95pctS02_Days","ColdInjuryFallS02_Mean","ColdInjuryMidWinterS02_Mean","ColdInjurySpringS02_Mean","Latitude","Longitude","Elevation","MAT","MWMT","MCMT","TD","log(MAP)","log(MSP)","AHM","SHM","DD0","DD5","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD"
"BC_TSC_35264","MAT06",30.3165716942455,79.5005273374298,2.22854289935392,1.59370001453957,1.4100332364451,0.475611074186553,1.88614918722332,0.343582874848936,160.929748813449,45.9246999650724,5.69363565631439,129.600343256621,175.281914099376,45.8503484867078,83.6657734677644,48.9585895206092,70.4105698186814,53.87,-122.03,900,2.7,14,-9.7,23.7,6.68586094706836,5.8664680569333,15.8,39.6,1088,1063,151,157,250,93,326,-41,32.5,522,130
"BC_TSC_35648","MAT06",38.6827091745205,95.9988789513777,2.3915487336704,2.09193675613037,1.37116502748606,0.519776204126104,1.8897211396389,0.376037173381357,164.647147367497,45.9829883212465,5.09758135364208,132.115049079665,173.763663942016,41.7657622338634,91.3771510169283,62.7286069544618,78.3465280713909,49.22,-117.53,1100,4.4,15.8,-6.8,22.6,6.76619171466035,5.68357976733868,16.6,53.9,795,1315,168,148,259,111,363,-36.2,35.2,604,224
"BC_TSC_35696","MAT06",41.2423702097919,107.996188983043,2.31595605349778,1.69358261407549,1.51042855901789,0.48256874121709,1.98902894418882,0.34219234603838,161.438324842369,44.8826399948218,6.98047824044455,121.608935127731,183.066463327136,61.1971718930114,73.0617202702566,75.8484884442812,83.6287878987287,49.27,-117.98,1370,3.2,14.4,-7.5,21.9,6.73101810048208,5.70711026474888,15.7,48,922,1070,158,154,258,104,389,-37.1,33.1,543,164
"BC_TSC_36033","MAT06",41.6432094906745,120.500035554566,2.99429424156361,2.86694700294766,2.63566305684694,1.73073594856796,4.36646532032774,0.61444708878409,164.501544790687,43.5993728949916,4.0559831975486,133.846433728952,172.577724207286,38.5501126621543,45.9543256024462,57.9152637122257,59.6496075646474,50.48,-115.68,1000,3.5,15.6,-9.7,25.3,6.11589212548303,5.4380793089232,29.7,67.9,1039,1271,152,155,252,97,159,-41.2,35,615,330
"BC_TSC_37355","MAT06",34.6796865420097,94.2498889547586,2.61496524425122,1.61600750659117,1.74847374162902,0.685800917253809,2.43412170708997,0.402588329610633,159.97858926857,43.9683904358164,6.1466634618485,123.599137517852,175.795153596262,52.299881783581,70.5672610978249,50.6284681288043,62.0083890945435,49.5,-120.95,1100,3.6,14.1,-6.7,20.9,7.4599147662411,6.13988455222626,7.8,30.4,823,1082,156,162,257,95,823,-36.2,33.6,561,85
"BC_TSC_37721","MAT06",35.5800270963453,87.0044034233325,2.19245938908043,1.04673201251876,1.77614469981752,0.656418218157839,2.43719016806241,0.362890994935915,173.57628863131,47.0832322760843,8.54407993621818,118.552060500147,187.806476085663,69.2534147440604,53.1890645029112,48.6953040091421,72.3043598266136,53.53,-123.05,765,3.6,14.4,-8.5,22.9,6.68959926917897,5.8805329864007,16.9,40.1,915,1161,164,149,254,105,292,-39.6,32.5,528,120
"BC_TSC_39001","MAT06",40.7714719329988,113.99844316066,3.08362379929618,1.59093455616268,2.64767068665291,0.865875023526632,3.51197476283283,0.33825067809494,163.641374657386,43.5492094061462,7.91406994932478,119.609933808363,190.401314978735,70.4322884398406,64.9546980353775,49.3691309127895,67.4890062012141,52.08,-121.05,1460,1.4,11.8,-9.5,21.3,6.98656645940643,6.02586597382531,10.5,28.4,1145,730,140,162,251,89,561,-40.1,29.9,445,15
"BC_TSC_39068","MAT06",35.5480834283606,92.9967337214399,2.86002888813223,1.93916869736844,2.08979648505933,0.670778550299763,2.75704524852974,0.307140389766824,144.942645148703,45.9248636386973,4.9932008291745,128.498662550192,170.261066197904,42.0973474688733,64.089786497195,52.6311668297048,49.9506902364496,53.07,-121.45,1300,1.4,11.8,-9.4,21.2,6.90274273715859,6.04025471127741,11.5,28.1,1154,742,127,173,244,71,478,-41.3,30.6,478,23
"BC_TSC_39124","MAT06",35.9086747471048,110.333971642851,3.09680160843988,2.20761794670249,2.70649221653454,1.340568099262,4.0477113720765,0.481455002963452,151.011137270318,45.9829124146379,5.46444967927216,129.649161871053,179.142897751395,49.5338206769171,58.2529710612503,54.1268319705334,63.269950486339,49.32,-116.27,1820,1.4,13.2,-9.8,23,6.96885037834195,5.81413053182507,10.7,39.3,1250,843,135,165,248,82,635,-41.9,31.3,509,111
"BC_TSC_39178","MAT06",43.2612101926093,113.501434506471,2.88797016290693,2.24270750342832,2.44965506829822,0.706331895116003,3.15745665082396,0.288834232462119,155.024555670301,47.2580463448541,4.99373963671741,129.800745164681,175.372769032337,45.7010661214073,65.0861181781178,53.4607992945212,47.1835845013889,49.62,-115.28,1100,4,16.1,-8.7,24.7,6.74405918631135,5.78996017089725,16.5,49.2,922,1329,159,151,254,103,351,-39.8,35,625,204
"BC_TSC_39291","MAT06",34.3920646510221,79.4992902887374,2.23250572178163,1.95068980241855,1.42191255664539,0.54099177291912,1.96209355504063,0.339956395043999,166.487192976239,44.2581412281149,5.69349386485573,135.249795200177,177.426202827157,42.3993698939356,89.9562124991004,77.8192125561839,79.401913433171,49.88,-119.7,1140,4.3,15.2,-6.6,21.8,6.3297209055227,5.40267738187228,25.4,68.5,778,1254,165,152,258,106,214,-36.3,34.6,594,308
"BC_TSC_39381","MAT06",28.6432094906745,90.0000355545659,2.43929424156361,1.50694700294766,2.05566305684694,0.700735948567959,2.75646532032773,0.350064099391908,162.001544790687,48.0993728949917,6.5559831975486,126.096433728952,181.927724207286,55.6501126621543,94.9543256024461,75.3703988940983,72.6496075646473,52.87,-119.28,850,3.2,15,-10.1,25.1,6.49526555593701,5.63478960316925,19.9,53.6,1084,1212,157,152,256,104,273,-41,33.4,557,221
"BC_TSC_39394","MAT06",39.3691451669738,128.502998398201,2.82745104125989,1.8204693655251,2.55539650372279,0.703877081833038,3.26232206561121,0.274866634765308,164.550440603305,45.7499416402184,7.38151498141404,120.055129674602,191.825242027017,72.2021500596965,76.1125188829447,65.8697832902007,47.5853822895318,52.77,-119.17,900,2.4,14.1,-10.2,24.3,6.33327962813969,5.4510384535657,22.1,60.7,1142,1051,149,159,252,94,248,-41.4,32.4,529,246
"BC_TSC_39464","MAT06",33.3424992396059,93.6672784984181,2.68605618668448,1.7360347441853,1.7664933433129,0.750567424196634,2.5177118200205,0.402240419161086,153.677797786151,46.0411307944072,5.83524794762342,128.047919590323,178.631024595389,50.5005174679295,62.9279952137735,57.4462547577437,70.0728137778289,56.92,-121.4,815,0.5,14.5,-14.3,28.8,6.20657592672493,5.74300318780948,21.2,46.4,1746,1028,143,155,246,91,154,-47.1,31.6,478,131
"BC_TSC_39525","MAT06",36.0559731850659,93.3347983663882,2.51293720231381,1.78612547028751,1.51249139794882,0.49762936336588,2.01170738418329,0.309815405798653,157.359786586728,46.0993112208721,5.50614704545639,128.080400371954,174.192101677406,45.8679101471355,71.374262721791,71.4647900529898,68.170721610126,51,-122.68,1530,1.4,10.8,-8,18.9,6.67834211465433,5.33271879326537,14.4,52.4,1059,649,112,177,234,57,465,-39.6,30.5,505,243
"BC_TSC_39538","MAT06",37.9225940668016,87.9955496282807,2.44714922073741,1.28332489028179,1.62500688503624,0.706160599163076,2.3263220537924,0.449219652850623,149.254435383282,44.4751469176596,8.51812916768,118.217265721873,185.379101237695,67.7963086274096,69.5301772234846,51.8529442908588,88.0029739346263,51.13,-122.58,1860,-0.4,9,-9.9,18.9,6.54391184556479,5.55295958492162,13.8,35,1366,425,82,189,229,40,413,-42.9,28.5,412,130
"BC_TSC_39561","MAT06",29.5669682556054,78.3335073499583,2.32602044348451,1.65653182871328,1.77908027426526,0.806017847004911,2.58533985256276,0.52188418461065,145.004412693243,47.4909174918497,5.54346703809434,128.878597855749,172.489945887576,43.3002732655364,41.5239578841246,48.8417386098987,62.6536250408719,59.93,-129.1,880,-2.6,13.4,-20.5,33.9,6.12029741895095,5.46806014113513,16.3,56.4,2515,802,121,169,241,72,216,-51.6,31.2,378,153
"BC_TSC_40111","MAT06",30.6736558481867,86.9971063543542,2.45592314802322,1.71929729763299,1.7041717351601,0.730650638124181,2.4317311311733,0.380255259932979,151.449821055927,46.0121734177398,5.44944549552093,128.546981814579,174.261826887968,45.8477188529827,55.838843048868,51.156759998662,68.3245373021878,58.6,-122.72,482,-0.3,15.8,-17.4,33.2,6.15485809401642,5.76205138278018,20.6,49.5,2128,1158,142,152,248,96,128,-48.8,32.9,488,133
"BC_TSC_40303","MAT06",38.9645204040893,120.003865850593,3.10576017217979,2.64310205063807,2.63502002574345,1.08959689016443,3.72863020112783,0.417736134920373,164.566238670697,47.8372300705272,4.83781636434394,131.953668161567,179.098287225969,47.3529128809148,45.5453998220832,41.8511272449281,58.5626919094741,55.62,-126.05,750,2.6,14.3,-10.1,24.3,6.3456363608286,5.54126354515843,22.1,55.9,1116,1070,150,165,253,88,232,-38.9,33.4,512,220
"BC_TSC_40374","MAT06",38.1703694696757,120.505353345636,3.13617099850515,2.2828653784398,3.03164293382482,0.923112646573726,3.96043534572455,0.325829812609044,153.093523725397,46.0118176055118,5.35039077191201,129.400635524209,180.03323536943,50.4042428047968,86.5692495066272,61.0859397614978,62.2155798722567,49.44,-119.1,800,5.3,16.8,-6,22.8,6.25958146406492,5.38449506278909,29.3,76.8,661,1478,178,144,262,118,168,-34.9,35.3,677,363
"BC_TSC_40379","MAT06",31.6387587886474,86.6695061982686,2.18964517739413,1.48847015042198,1.38706993105961,0.373873031440804,1.76399141994183,0.272229459115465,162.38373703164,44.7659185855008,6.30630459152157,127.414342656893,180.154003090983,52.4356641391045,91.4959971314176,72.2863200134625,79.4025620384707,49.57,-118.88,1300,3.6,14.8,-7.2,22,6.3750248198281,5.50533153593236,23.2,60,859,1144,156,158,256,99,236,-36.9,34,582,268
"BC_TSC_40411","MAT06",36.5900928239155,95.3375718168402,2.75832109873746,1.66456398423596,2.28439527584423,1.00613564465551,3.29498275043805,0.406182072409298,165.069085045338,42.9245398495697,5.96072769735704,127.018654092621,176.715714582701,49.7032842650242,49.9611230404227,47.2100537472187,63.2698723085456,53.27,-122,1220,1.8,12.2,-9.3,21.6,6.64768837356333,5.90808293816893,15.2,33.2,1126,816,131,170,244,74,320,-41.4,31.3,496,79
"BC_TSC_40413","MAT06",40.0123251359766,119.003383257794,2.93266260761571,2.23830587596275,2.82781182632714,1.12842530889402,3.95969492895693,0.402059743080197,168.107866313595,45.7499250356477,6.28155909431229,123.088633514384,181.309241089485,58.6357878441146,42.1999378509735,45.6131450124664,54.276964276135,53.2,-122.67,800,3.8,14.6,-8.5,23.1,6.67203294546107,5.96614673912369,17.5,37.6,894,1222,162,151,254,103,258,-39.7,33.7,560,120
"BC_TSC_40681","MAT06",39.7617085422125,98.9965657450012,2.32105771788398,1.7979162624958,1.93716896876431,0.607856715242394,2.54123277826122,0.32548880531859,164.938352521118,47.7502191737562,5.98077766582901,128.502279781091,177.985543411476,50.1970613772815,52.2228018458926,53.4450230751888,61.2403690848781,55.9,-126.47,1000,1.2,12.9,-11.5,24.5,6.46614472423762,5.66988092298052,17.5,44.7,1324,858,136,170,246,76,289,-42,31.5,469,153
"BC_TSC_40780","MAT06",47.1432094906745,120.666702221232,2.91929424156361,2.05411366961433,3.40399639018028,1.25406928190129,4.6581319869944,0.351872789621461,168.33487812402,47.432706228325,5.7059831975486,130.246433728952,181.461057540619,51.0334459954877,68.2876589357795,51.4633168703818,43.4887118216543,51.58,-119.73,500,4.8,16.3,-7.6,23.8,6.12686918411419,5.31320597904179,32.4,80,776,1426,175,146,261,115,147,-36.6,35.2,641,362
"BC_TSC_40905","MAT06",38.8867145023107,109.668683523549,3.08106453450502,1.58529739117897,3.22890820607429,1.8047752271881,5.03591325580503,0.555079160294748,161.370312480823,46.215721887514,7.01447956909424,122.311517082535,185.995591987369,63.1684488189601,78.3378741670733,54.1051088100183,64.625124648244,49.17,-117.8,950,4.9,16.4,-6.1,22.6,6.71174039505618,5.55295958492162,18.2,63.6,708,1406,179,142,264,122,329,-34.5,35.2,636,264
"BC_TSC_40986","MAT06",28.6731574985836,93.5019751158238,2.77783559304617,2.01108853856551,1.43665783469401,0.729125817997791,2.16795500373603,0.505009058884139,151.53602420511,46.1866150697108,4.71240746640934,126.045447198169,167.149052508829,40.6517235971085,43.7021593810933,42.6725362179942,52.7677527186986,59.53,-123.68,480,-0.9,15.5,-18,33.6,6.25382881157547,5.84932477994686,17.6,44.7,2261,1112,139,154,247,93,152,-49.3,32.4,474,93
"BC_TSC_41276","MAT06",30.8503051841564,98.9977528747735,2.90543693185075,2.17634447617228,2.37283666110912,0.800113927934127,3.17056102564273,0.335116432030882,151.627980860735,46.0412541426462,5.00158691847452,129.746652970985,175.402269655149,45.6982558313006,91.421454308417,59.2574724399607,71.0305856868716,49.78,-120.4,1585,2.3,12.8,-7.7,20.5,6.3818160174061,5.40717177146012,20.8,57.5,1005,870,143,163,251,88,297,-38.2,32,508,227
"BC_TSC_41511","MAT06",44.1381616787469,123.667386433893,3.2278153491985,2.57986826975839,3.33040756441394,1.18788518771704,4.51900228556285,0.345463749599587,165.678768105614,45.9246916627871,4.62699104609686,132.950428509846,176.557246963944,43.7671673789168,79.8761496184455,58.4136037150754,62.0896941453163,49.62,-116.02,960,4.5,16.9,-8.3,25.3,6.30627528694802,5.33753807970132,26.5,81.2,862,1432,167,146,258,112,220,-38.5,35.3,634,354
"BC_TSC_42249","MAT06",29.0891634809462,85.6720312267777,2.24443290055712,2.07015626419406,0.922723642221161,0.335797920847493,1.26414286443423,0.333296700921351,161.102136659316,44.5329406948367,6.02338879919126,123.253716867968,174.743775536235,51.570790667587,74.2501530822674,72.0145215950533,67.585814693065,49.53,-120.02,1910,1.1,11.8,-8.2,20,6.4085287910595,5.52146091786225,18.3,47,1161,682,129,170,248,78,319,-38.6,30.5,421,145
"BC_TSC_42321","MAT06",36.0999235709389,91.9975044528305,2.39817409192341,1.69292540932924,1.94325316104194,0.696865869384514,2.63743710388036,0.416688402394399,161.289863589252,47.3163809566178,5.5974238075769,128.61444012806,176.235095861772,47.7980082418944,86.9220832739685,44.9070769939892,84.7813543097128,51.05,-120.57,1610,1.7,12.5,-8.8,21.3,6.41017488196617,5.69035945432406,19.3,42.3,1110,814,138,166,249,83,260,-39.6,31.5,487,131
"BC_TSC_42322","MAT06",34.623078035534,83.5003654342172,2.61090415558289,1.08944972617994,1.74416190479353,0.594634428905941,2.33921348890979,0.344498937244868,161.007292897465,46.0993586625026,7.90602100860424,120.896579877337,184.392580546544,63.300373620227,57.2435418607565,55.0075660846118,56.8852492674501,50.58,-120.53,1325,3.6,14.8,-7.5,22.3,6.07993319509559,5.39816270151775,31.1,67.1,897,1165,159,155,256,102,149,-37.7,34.1,570,296
"BC_TSC_42450","MAT06",39.547834253559,101.999168102175,3.36598511064371,1.6133143178347,3.49603953482628,1.80001614023657,5.29515718481111,0.522009220689641,157.985746723295,42.0120844646828,6.49968181461871,120.947895241987,176.804679008334,55.8993498409362,59.0214446633077,46.8890549393709,53.6722979447051,49.73,-121.02,1000,4.2,14.7,-6.2,20.8,7.4667994750186,6.07764224334903,8.1,33.6,740,1195,163,156,258,102,765,-35.9,34.2,584,123
"BC_TSC_42474","MAT06",37.5432997393771,100.994381810618,2.43447514412558,1.80802375771025,1.77942814727902,0.457515580447454,2.23087035439389,0.275762502297644,NA,49.8376392545894,5.73672929649421,133.349466395494,183.621167472288,50.8954103363285,60.60543239566,77.7825705176671,71.6629929538949,49.2,-124.4,750,6.3,15,-0.7,15.8,7.59839932932396,5.68017260901707,8.2,51.4,295,1335,227,133,285,151,401,-23.8,33.3,572,162
"BC_TSC_42629","MAT06",31.3465197021546,85.0024668986877,2.51708425083648,1.36484155015742,1.97602801429217,0.854000943616385,2.83263887063161,0.426626810218386,147.543227791083,41.5119421397916,6.70005992517513,119.999356725839,173.803242400918,53.7019594216619,65.4136072464114,46.2607268445052,58.0287149727325,51.52,-123.3,1560,0.5,11.2,-11.8,23,6.2803958389602,5.57972982598622,19.6,42.1,1338,636,93,185,229,44,244,-46.3,31.2,521,201
"BC_TSC_43118","MAT06",34.055655146252,100.495707402449,2.3672472266799,2.19003679715235,1.41517972370882,0.565054691576137,1.97573980067708,0.380968225482287,144.926810176313,48.1868854870042,4.91168905635212,131.792670378851,175.666782062917,43.6967653937297,53.2070504731962,45.5663595982391,58.7905603654463,56.38,-122.88,1375,-0.3,11.7,-11.6,23.3,6.38350663488401,5.94017125272043,16.4,30.7,1563,655,130,166,243,78,209,-43.7,28.1,397,14
"BC_TSC_43121","MAT06",36.3658198207354,106.335183225981,2.75481543533631,2.0887953140585,2.16657338721984,0.765510923760192,2.93408024752901,0.376989663705735,153.366492711303,46.0992946163015,5.37285782502131,128.947237545071,177.176100739874,47.9682145982202,52.4616816898199,39.3748184419222,59.8623035967292,55.92,-122.45,1000,0.8,13.4,-11.8,25.2,6.44413125670044,5.88332238848828,17.2,37.4,1488,906,142,159,249,91,227,-43.3,30.6,461,76
"BC_TSC_43171","MAT06",39.9469278030552,95.003251881166,2.70999090325157,1.53297355446232,1.50977682432618,0.568746131863281,2.08200996400273,0.395135713474587,159.55758883178,45.9245849191186,6.35635185534111,123.497858675708,177.122573515057,53.3026570033619,86.8991841209723,69.3327790016043,83.0721141669742,49.95,-119.28,1360,3.5,14.4,-7.3,21.7,6.5206211275587,5.65948221575962,19.8,50,880,1111,152,159,253,94,274,-37.5,34.1,578,215
"BC_TSC_43262","MAT06",42.9256170762562,115.332073822652,3.48815586508284,2.41151859703143,3.51608114340108,1.44782763902249,4.96251327407054,0.399553794153618,164.446928550039,45.9247770577218,4.626764179763,132.616218286202,174.601442261726,42.2322682971481,59.1408520685832,55.5906005719948,68.009177261833,50,-115.81,920,5,17.2,-8.3,25.5,6.1463292576689,5.33753807970132,32.1,82.9,822,1533,170,144,259,114,160,-38.2,36.4,659,395
"BC_TSC_43269","MAT06",43.622647042168,112.996622749352,2.73510351237961,2.14108409853884,2.14000417163656,0.622488191890977,2.7588163970099,0.282574608554593,151.469967108402,44.5333178557984,5.32238680621673,132.049843935761,180.050082545885,48.4638752786639,85.5025889037091,63.9629243797806,61.2579762354586,49.05,-116.03,1100,3.9,15.8,-8.1,23.9,6.65027904858742,5.4380793089232,18,68.5,896,1282,159,152,255,103,367,-38.6,34.9,614,293
"BC_TSC_43278","MAT06",34.4773741605674,174.500322680954,3.44661980971118,4.12132384914765,4.41328550263933,0.993660821419504,5.40727577484829,0.232684074014285,145.093532951647,46.0120346509709,4.29981415331345,138.198406761335,187.856676195738,49.6502631941902,39.283701567394,58.119140106168,72.2470439045147,51.62,-119.98,710,4.4,15.9,-8,23.9,6.39859493453521,5.52146091786225,23.9,63.6,844,1351,167,150,257,107,219,-37.5,34.9,603,289
"BC_TSC_43288","MAT06",33.7587161829305,89.0005731273057,2.76099345846424,2.45057696482835,1.76678773092101,0.562557276561369,2.33002528726231,0.330203035080322,168.5115947513,46.1866755577896,3.76224676942286,134.344826067532,166.73591306698,32.0006145253001,78.5979902832742,47.2145756583122,56.8912754817869,53.78,-121.75,750,3.1,14.3,-9.5,23.8,6.62671774924902,5.82894561761021,17.3,42.1,1037,1128,155,156,253,97,292,-40.5,32.9,538,152
"BC_TSC_43442","MAT06",39.3743590954358,105.503868887206,2.80495911861735,2.21735312389457,1.87982329631115,0.770569449392751,2.65104380952184,0.372292937100257,154.67781623865,45.8664756550993,4.70022062216161,130.049977856475,172.266381842767,42.0530684934702,72.5695894228703,69.8213197294462,79.6642239033592,51.17,-117.1,1890,-0.3,11.2,-11.6,22.8,7.40974195408092,6.22851100359118,5.9,22.1,1532,616,119,174,240,66,1085,-45.2,30.1,397,6
"BC_TSC_43487","MAT06",46.5047833143702,136.50320609129,2.91254034414124,2.46759660417352,2.33802232985027,1.07179992948847,3.41313386396373,0.498338863690073,166.554742457139,45.8372585355055,5.33774074223266,131.253375864797,183.818574547452,52.8023909647696,87.9669673054624,58.5767928639013,71.0914085038685,49.05,-115.28,850,5.9,18,-6.8,24.8,6.30261897574491,5.35185813347607,29.1,85.3,675,1673,176,142,259,117,175,-36.1,37.9,745,424
"BC_TSC_43489","MAT06",34.3661520538041,105.665270718335,2.76687380532101,2.10026782010348,2.22824932086391,0.809860803844453,3.03659766582052,0.414273567478579,164.482891122404,44.6496668483208,5.39754984442904,127.714927289344,177.717950325967,50.1322114354697,32.4693073772825,65.030967629034,53.9001599857219,49.38,-115.68,1975,0.7,12.1,-10.2,22.3,6.59850902861452,5.63121178182137,14.5,43.5,1331,708,127,170,244,74,418,-42.6,30.1,435,130
"BC_TSC_43690","MAT06",36.0866687173798,121.996101452108,2.79527655292862,2.22649681117325,2.6314236931617,0.719973129651965,3.34719459208081,0.282295893811174,160.981500226957,48.5915575843014,5.69312835798453,133.348382432454,188.582591547658,55.5968472992342,56.1604553354336,68.4932630478874,57.7907103060776,50.5,-122.73,650,5,15.7,-5.4,21.1,6.82001636467413,5.53338948872752,16.3,62.1,649,1347,171,158,259,101,347,-33.8,34.5,627,275
"BC_TSC_43694","MAT06",40.8540914200459,127.501440579697,2.38430258938415,1.62120964994132,1.60141125294167,0.44327708489276,2.04633342277895,0.268326645906471,NA,46.2739639880984,8.06854815235275,122.343364554498,201.208958265933,78.2513773465183,84.0308712224126,38.6959196130396,65.3685851017292,50.27,-122.85,400,6.6,16.5,-3.1,19.6,7.40000951716269,5.78074351579233,10.2,51,403,1586,209,139,273,134,422,-28.7,35.2,658,219
"BC_TSC_43988","MAT06",31.349556905864,115.49665428814,2.67779262286602,2.40591908981688,1.9497998653944,1.09577652510365,3.04204659236172,0.466668519110446,154.942626696204,46.0995187780052,5.30559563422826,126.694935708004,178.925446729887,52.1974378419105,34.6148589547648,38.0894351913356,62.3592801109191,56.45,-125.65,1300,-0.6,11.8,-12.2,24,6.5191472879404,5.64544689764324,13.9,41.7,1641,644,123,171,239,67,375,-44.4,28.7,370,92
"BC_TSC_44028","MAT06",41.949421812734,116.504113260331,3.32696760769425,2.49660409306227,3.0676441617034,0.977520750417915,4.04944132756437,0.322060711617474,156.570549750781,49.8372193961604,4.53784472263567,133.053777772856,174.659429480413,41.8031085994692,68.8873120158159,67.5790026378131,53.3644231865761,50.7,-119.13,800,5.3,16.7,-6.6,23.3,6.59850902861452,5.74300318780948,20.9,53.5,694,1501,179,143,262,119,222,-35.4,36,666,243
"BC_TSC_44201","MAT06",46.4421441140716,146.000899970344,3.35943715924491,2.34115597019276,4.76940848654588,1.85048316201097,6.62083506986688,0.363104888462609,165.015924283883,46.0120097441149,6.54258154134742,124.832987902418,196.390592544729,70.4963389311415,67.9148300194372,47.9841826895665,51.2844168844195,50.7,-119.18,777,5.7,17.1,-6.3,23.4,6.60123011872888,5.74300318780948,21.3,54.8,651,1580,184,141,264,123,208,-34.9,36.4,681,255
"BC_TSC_44272","MAT06",39.1046391497978,123.666732747817,3.16092794763716,2.28736496980686,3.21516605316421,1.2387000834845,4.4540493870204,0.377528266552504,165.670109040447,46.2740232901365,5.65172393962091,128.976088936226,184.397056852355,54.8669566878826,53.3182005840686,47.2077229859003,72.9700780067177,56.07,-120.28,700,1.1,14.9,-14.2,29.1,6.20253551718792,5.71702770140622,22.4,49.1,1680,1133,146,153,248,95,156,-47.4,33.1,520,179
"BC_TSC_44282","MAT06",35.4664770964376,88.3335338277248,2.27343253190658,1.50111503123046,1.6190791474869,0.576018522070284,2.19533940461876,0.329912457026402,162.337752177409,44.7660324454138,6.17266876974309,128.013173469812,180.201819043582,52.0002431411907,86.8489337316013,52.188982489355,67.850761749382,55.33,-121.93,775,2.2,14.7,-10.2,24.9,6.64248680136726,5.85507192220243,15.9,42.2,1268,1110,154,151,255,104,324,-41,32.1,502,117
"BC_TSC_44283","MAT06",38.2491488049634,101.495869305662,3.08488597045093,2.67728708551198,2.9560510553604,0.91103133685675,3.86267549899061,0.316897934676158,162.928265655507,44.0122267895741,3.79930370406228,132.946433758135,166.556115615749,33.7967402602105,69.629282080204,48.5173830342367,71.3158809166775,54.92,-121.23,920,2.5,14.8,-9.8,24.5,6.5191472879404,5.87773578177964,18.5,41.4,1201,1140,154,152,255,103,234,-40.7,32.2,520,127
"BC_TSC_44382","MAT06",33.475016371138,82.9990418667946,2.3402428818543,1.90343740224217,1.50566238991154,0.597743714369509,2.10230296661159,0.403069104900323,161.649075704756,44.5332134842116,5.62266408729145,129.984249023918,173.525695700447,43.8991223045294,62.6235081313186,47.3021504435457,73.3193487226789,53.64,-124.15,1230,1.2,11.8,-10.5,22.3,6.54678541076052,5.75257263882563,16.1,37.4,1221,746,131,170,246,76,316,-42.3,30.2,465,108
"BC_TSC_44388","MAT06",33.0858381347078,117.670882721224,3.13513062796686,2.14764887939411,3.21890052571821,1.10409842944131,4.32756771301869,0.364884676876384,167.408633192682,44.8822936709199,6.51473164279852,121.245824738437,185.261300915759,63.4035218727773,52.2659825558091,35.6862234134412,53.1960693335957,53.61,-124.21,1166,1.1,11.8,-10.8,22.7,6.4377516497364,5.66642668811243,17.8,40.9,1257,749,126,174,243,69,282,-42.9,30.6,479,145
"BC_TSC_44421","MAT06",38.2843788514592,112.995292016272,3.1820686209172,2.3507823198555,2.41992807145386,0.774208996265282,3.18911620397202,0.326156980818281,164.418206468644,48.01225169643,4.7492375347149,130.496177998461,175.430117022047,45.1462835835834,76.4981536281609,64.6523404508381,64.7785079367727,54.7,-124.71,750,3.5,14.8,-9,23.8,6.87005341179813,5.95324333428778,14,38.4,977,1197,174,143,264,121,400,-38.7,32.1,501,88
"BC_TSC_44487","MAT06",39.720781165794,110.67038385293,2.71849413928647,2.9663100302037,1.92248146403603,0.74028724908317,2.6666942788423,0.378437865181547,162.398119600253,47.316112911406,3.6981359157915,135.550525922648,169.748223584474,34.1029229522611,79.9523228054803,56.4070590819921,50.4692730458313,51.83,-121.38,910,3.9,15.2,-8.7,23.8,6.22257626807137,5.48063892334199,27.6,63.1,905,1269,155,156,250,93,174,-39.8,35.1,608,312
"BC_TSC_44806","MAT06",41.3510684105913,116.998249718659,3.10662927837207,2.10251594319169,2.47533699457683,0.923276711700017,3.39680886916746,0.396409542985659,165.970882070367,46.1576671813696,5.67657980693643,126.377745323502,179.503283908569,52.8987510101132,77.4201963773141,62.6249299985702,61.5290484411891,49.43,-115.53,915,5.2,17.4,-7.9,25.3,6.21260609575152,5.4380793089232,30.5,75.8,781,1561,170,145,257,113,159,-38.1,36.6,713,397
"BC_TSC_44998","MAT06",34.1412138305989,95.4943054139313,2.81040509209798,1.60352522341519,1.86030961993582,0.878486150139714,2.73281008420336,0.454269277401575,149.902380722503,44.1869459750829,6.61152835936564,123.192049248214,180.503642621069,57.1956563219212,71.6028813753772,48.108399038557,78.9140831285346,50,-121.08,900,4.6,15.5,-6.6,22.1,6.5424719605068,5.24702407216049,21,81.6,744,1320,165,155,259,104,293,-36.7,35,639,345
"BC_TSC_45066","MAT06",40.9320783865014,119.00106491017,2.52024211625455,3.21282997642026,1.95615791051917,0.797432402179962,2.7547091541579,0.367350583490636,145.018798337273,50.0120026278704,3.59989922818865,143.398735595202,177.64010295907,34.2008503498534,70.3094381485924,69.8027662848231,50.1522377358208,53.83,-132.1,60,7.7,14.1,2.4,11.7,7.3031700512368,5.99396142730657,11.9,35.2,129,1442,287,105,309,204,79,-17.7,31,455,23
